ts,open,high,low,close,volume,time
1743775200000,116.39,117.82,115.31,117.44,115753.081,2025-04-04 14:00:00+00:00
1743778800000,117.44,121.0,117.4,118.59,194308.991,2025-04-04 15:00:00+00:00
1743782400000,118.59,122.86,118.25,121.79,125961.179,2025-04-04 16:00:00+00:00
1743786000000,121.79,123.96,119.65,123.11,145602.701,2025-04-04 17:00:00+00:00
1743789600000,123.11,123.24,121.44,121.74,63617.648,2025-04-04 18:00:00+00:00
1743793200000,121.74,123.02,121.38,122.61,42384.265,2025-04-04 19:00:00+00:00
1743796800000,122.61,123.89,121.78,123.38,43979.994,2025-04-04 20:00:00+00:00
1743800400000,123.38,124.0,122.91,123.13,37783.524,2025-04-04 21:00:00+00:00
1743804000000,123.13,123.87,122.85,123.32,33554.065,2025-04-04 22:00:00+00:00
1743807600000,123.32,123.39,122.06,122.78,21708.721,2025-04-04 23:00:00+00:00
1743811200000,122.78,122.84,121.86,122.24,24127.228,2025-04-05 00:00:00+00:00
1743814800000,122.24,122.81,121.67,121.87,39290.696,2025-04-05 01:00:00+00:00
1743818400000,121.87,122.01,120.71,121.02,27536.137,2025-04-05 02:00:00+00:00
1743822000000,121.02,121.26,120.67,120.74,15101.538,2025-04-05 03:00:00+00:00
1743825600000,120.74,121.33,120.39,120.65,15908.758,2025-04-05 04:00:00+00:00
1743829200000,120.65,121.07,120.4,120.67,10818.957,2025-04-05 05:00:00+00:00
1743832800000,120.67,121.12,120.2,120.65,13343.817,2025-04-05 06:00:00+00:00
1743836400000,120.65,121.24,120.2,121.1,12922.808,2025-04-05 07:00:00+00:00
1743840000000,121.1,121.47,120.7,121.2,12680.413,2025-04-05 08:00:00+00:00
1743843600000,121.2,121.96,121.14,121.86,14024.636,2025-04-05 09:00:00+00:00
1743847200000,121.86,121.95,120.79,120.91,10074.522,2025-04-05 10:00:00+00:00
1743850800000,120.91,121.07,119.75,120.3,35878.495,2025-04-05 11:00:00+00:00
1743854400000,120.3,120.34,118.85,119.16,26197.162,2025-04-05 12:00:00+00:00
1743858000000,119.16,119.29,117.56,117.86,39731.307,2025-04-05 13:00:00+00:00
1743861600000,117.86,118.47,117.19,118.13,34917.117,2025-04-05 14:00:00+00:00
1743865200000,118.13,118.16,117.17,117.56,18420.325,2025-04-05 15:00:00+00:00
1743868800000,117.56,118.27,117.54,117.86,13924.3,2025-04-05 16:00:00+00:00
1743872400000,117.86,118.52,117.64,117.97,13715.587,2025-04-05 17:00:00+00:00
1743876000000,117.97,119.04,117.87,118.96,12206.688,2025-04-05 18:00:00+00:00
1743879600000,118.96,119.38,118.38,118.63,17231.364,2025-04-05 19:00:00+00:00
1743883200000,118.63,119.38,118.41,119.28,14976.234,2025-04-05 20:00:00+00:00
1743886800000,119.28,119.46,118.73,118.93,12534.539,2025-04-05 21:00:00+00:00
1743890400000,118.93,119.57,118.84,119.22,15003.7,2025-04-05 22:00:00+00:00
1743894000000,119.22,120.55,119.16,120.3,19482.668,2025-04-05 23:00:00+00:00
1743897600000,120.3,120.64,119.78,120.37,16526.844,2025-04-06 00:00:00+00:00
1743901200000,120.37,121.13,120.12,120.42,18061.183,2025-04-06 01:00:00+00:00
1743904800000,120.42,120.86,119.78,120.02,17993.959,2025-04-06 02:00:00+00:00
1743908400000,120.02,120.38,119.41,119.97,15455.05,2025-04-06 03:00:00+00:00
1743912000000,119.97,120.07,119.42,119.83,8065.868,2025-04-06 04:00:00+00:00
1743915600000,119.83,120.48,119.65,120.3,11554.397,2025-04-06 05:00:00+00:00
1743919200000,120.3,120.58,119.31,119.39,11312.098,2025-04-06 06:00:00+00:00
1743922800000,119.39,119.51,118.81,119.2,13742.455,2025-04-06 07:00:00+00:00
1743926400000,119.2,119.62,118.49,119.56,13401.776,2025-04-06 08:00:00+00:00
1743930000000,119.56,120.18,119.28,119.75,12643.321,2025-04-06 09:00:00+00:00
1743933600000,119.75,119.76,118.7,119.17,16810.996,2025-04-06 10:00:00+00:00
1743937200000,119.17,119.17,118.16,118.61,18751.59,2025-04-06 11:00:00+00:00
1743940800000,118.61,118.85,116.2,116.46,39769.451,2025-04-06 12:00:00+00:00
1743944400000,116.46,116.48,114.32,114.7,69712.39,2025-04-06 13:00:00+00:00
1743948000000,114.7,115.8,114.31,115.69,59510.026,2025-04-06 14:00:00+00:00
1743951600000,115.69,115.91,114.84,114.98,19897.661,2025-04-06 15:00:00+00:00
1743955200000,114.98,115.28,113.71,114.05,43856.406,2025-04-06 16:00:00+00:00
1743958800000,114.05,114.4,110.57,111.41,129750.17,2025-04-06 17:00:00+00:00
1743962400000,111.41,111.47,107.33,107.7,217447.108,2025-04-06 18:00:00+00:00
1743966000000,107.7,108.61,106.28,108.09,119974.017,2025-04-06 19:00:00+00:00
1743969600000,108.09,108.55,105.44,106.54,181338.101,2025-04-06 20:00:00+00:00
1743973200000,106.54,107.79,106.26,106.91,52049.485,2025-04-06 21:00:00+00:00
1743976800000,106.91,108.29,105.76,105.98,134834.822,2025-04-06 22:00:00+00:00
1743980400000,105.98,106.5,103.83,105.89,129474.211,2025-04-06 23:00:00+00:00
1743984000000,105.89,106.27,103.27,104.79,99690.677,2025-04-07 00:00:00+00:00
1743987600000,104.79,107.81,104.79,107.46,76551.065,2025-04-07 01:00:00+00:00
1743991200000,107.46,107.63,105.37,105.91,35700.715,2025-04-07 02:00:00+00:00
1743994800000,105.91,106.12,102.2,103.23,78774.881,2025-04-07 03:00:00+00:00
1743998400000,103.23,103.75,101.62,102.58,82174.026,2025-04-07 04:00:00+00:00
1744002000000,102.58,103.12,101.12,101.93,88526.051,2025-04-07 05:00:00+00:00
1744005600000,101.93,102.67,95.2,97.15,412100.02,2025-04-07 06:00:00+00:00
1744009200000,97.15,98.86,97.06,97.14,179901.715,2025-04-07 07:00:00+00:00
1744012800000,97.14,101.58,96.92,100.48,182913.751,2025-04-07 08:00:00+00:00
1744016400000,100.48,101.79,99.06,100.34,111150.294,2025-04-07 09:00:00+00:00
1744020000000,100.34,102.64,100.29,100.35,105599.751,2025-04-07 10:00:00+00:00
1744023600000,100.35,101.15,99.2,100.29,78038.881,2025-04-07 11:00:00+00:00
1744027200000,100.29,103.17,99.73,102.98,119240.957,2025-04-07 12:00:00+00:00
1744030800000,102.98,107.23,100.74,106.56,256631.427,2025-04-07 13:00:00+00:00
1744034400000,106.56,113.01,104.58,107.48,774347.442,2025-04-07 14:00:00+00:00
1744038000000,107.48,108.06,103.7,106.67,259886.767,2025-04-07 15:00:00+00:00
1744041600000,106.67,106.8,103.56,103.86,88336.972,2025-04-07 16:00:00+00:00
1744045200000,103.86,107.99,103.83,107.59,115532.578,2025-04-07 17:00:00+00:00
1744048800000,107.59,107.69,105.87,105.96,78599.162,2025-04-07 18:00:00+00:00
1744052400000,105.96,106.99,105.26,105.75,57679.255,2025-04-07 19:00:00+00:00
1744056000000,105.75,108.0,105.75,107.38,40912.167,2025-04-07 20:00:00+00:00
1744059600000,107.38,108.67,106.63,107.95,45299.351,2025-04-07 21:00:00+00:00
1744063200000,107.95,109.3,107.64,108.6,38963.695,2025-04-07 22:00:00+00:00
1744066800000,108.6,108.72,106.71,106.99,42870.47,2025-04-07 23:00:00+00:00
1744070400000,106.99,107.74,106.67,107.05,35084.949,2025-04-08 00:00:00+00:00
1744074000000,107.05,111.37,106.69,111.04,73544.143,2025-04-08 01:00:00+00:00
1744077600000,111.04,112.58,110.7,111.27,85486.496,2025-04-08 02:00:00+00:00
1744081200000,111.27,111.77,110.49,111.35,79010.838,2025-04-08 03:00:00+00:00
1744084800000,111.35,112.18,111.09,111.72,43047.494,2025-04-08 04:00:00+00:00
1744088400000,111.72,111.88,110.19,110.52,33201.768,2025-04-08 05:00:00+00:00
1744092000000,110.52,110.52,108.6,108.66,37096.503,2025-04-08 06:00:00+00:00
1744095600000,108.66,109.15,107.96,108.7,37176.38,2025-04-08 07:00:00+00:00
1744099200000,108.7,108.78,107.16,108.14,39128.384,2025-04-08 08:00:00+00:00
1744102800000,108.14,108.97,107.86,108.44,45980.752,2025-04-08 09:00:00+00:00
1744106400000,108.44,109.66,108.26,108.84,31785.452,2025-04-08 10:00:00+00:00
1744110000000,108.84,111.8,108.68,111.53,66769.861,2025-04-08 11:00:00+00:00
1744113600000,111.53,111.92,109.44,109.99,52977.23,2025-04-08 12:00:00+00:00
1744117200000,109.99,112.21,109.5,110.19,125215.256,2025-04-08 13:00:00+00:00
1744120800000,110.19,111.21,107.61,107.83,111192.496,2025-04-08 14:00:00+00:00
1744124400000,107.83,108.52,106.68,107.2,73271.463,2025-04-08 15:00:00+00:00
1744128000000,107.2,107.3,103.65,104.32,106531.423,2025-04-08 16:00:00+00:00
1744131600000,104.32,105.83,102.95,105.12,123824.995,2025-04-08 17:00:00+00:00
1744135200000,105.12,106.96,104.57,105.75,88424.794,2025-04-08 18:00:00+00:00
1744138800000,105.75,106.11,103.44,104.06,71190.336,2025-04-08 19:00:00+00:00
1744142400000,104.06,106.19,103.66,106.01,48990.86,2025-04-08 20:00:00+00:00
1744146000000,106.01,106.35,105.31,105.86,24957.955,2025-04-08 21:00:00+00:00
1744149600000,105.86,106.47,104.53,105.48,44995.446,2025-04-08 22:00:00+00:00
1744153200000,105.48,105.85,104.45,105.4,48993.651,2025-04-08 23:00:00+00:00
1744156800000,105.4,106.57,104.24,104.71,63782.085,2025-04-09 00:00:00+00:00
1744160400000,104.71,105.05,101.27,104.25,139657.228,2025-04-09 01:00:00+00:00
1744164000000,104.25,105.76,103.48,103.57,49394.746,2025-04-09 02:00:00+00:00
1744167600000,103.57,103.91,102.66,103.15,41054.976,2025-04-09 03:00:00+00:00
1744171200000,103.15,106.08,103.04,105.14,91535.608,2025-04-09 04:00:00+00:00
1744174800000,105.14,106.03,104.96,105.37,34479.098,2025-04-09 05:00:00+00:00
1744178400000,105.37,106.77,105.29,105.72,55478.21,2025-04-09 06:00:00+00:00
1744182000000,105.72,107.84,105.64,107.39,83038.138,2025-04-09 07:00:00+00:00
1744185600000,107.39,108.27,106.61,107.33,44717.026,2025-04-09 08:00:00+00:00
1744189200000,107.33,107.58,106.15,106.62,55333.1,2025-04-09 09:00:00+00:00
1744192800000,106.62,107.37,106.06,106.87,45665.915,2025-04-09 10:00:00+00:00
1744196400000,106.87,106.9,102.76,103.44,122356.396,2025-04-09 11:00:00+00:00
1744200000000,103.44,104.93,102.32,104.48,69507.364,2025-04-09 12:00:00+00:00
1744203600000,104.48,107.06,103.9,106.01,106746.47,2025-04-09 13:00:00+00:00
1744207200000,106.01,107.44,105.55,105.85,73396.716,2025-04-09 14:00:00+00:00
1744210800000,105.85,107.12,105.84,106.55,29824.598,2025-04-09 15:00:00+00:00
1744214400000,106.55,108.38,106.23,108.27,42885.425,2025-04-09 16:00:00+00:00
1744218000000,108.27,119.66,107.26,119.36,515729.603,2025-04-09 17:00:00+00:00
1744221600000,119.36,120.74,117.5,117.66,223975.481,2025-04-09 18:00:00+00:00
1744225200000,117.66,119.66,117.65,118.94,60183.578,2025-04-09 19:00:00+00:00
1744228800000,118.94,120.25,118.64,120.11,44208.392,2025-04-09 20:00:00+00:00
1744232400000,120.11,120.49,118.06,119.56,58061.793,2025-04-09 21:00:00+00:00
1744236000000,119.56,120.4,119.0,119.23,30932.925,2025-04-09 22:00:00+00:00
1744239600000,119.23,119.5,118.42,119.07,29930.587,2025-04-09 23:00:00+00:00
1744243200000,119.07,119.32,116.79,117.58,43604.217,2025-04-10 00:00:00+00:00
1744246800000,117.58,118.04,116.58,117.0,22313.965,2025-04-10 01:00:00+00:00
1744250400000,117.0,117.57,116.75,116.96,14897.011,2025-04-10 02:00:00+00:00
1744254000000,116.96,117.02,114.5,115.49,34193.835,2025-04-10 03:00:00+00:00
1744257600000,115.49,115.88,114.72,115.72,35723.083,2025-04-10 04:00:00+00:00
1744261200000,115.72,116.56,115.4,116.15,34291.014,2025-04-10 05:00:00+00:00
1744264800000,116.15,116.96,115.95,116.09,33148.799,2025-04-10 06:00:00+00:00
1744268400000,116.09,116.64,114.07,114.77,47379.307,2025-04-10 07:00:00+00:00
1744272000000,114.77,115.17,114.12,114.6,32172.153,2025-04-10 08:00:00+00:00
1744275600000,114.6,115.22,114.26,114.87,32559.207,2025-04-10 09:00:00+00:00
1744279200000,114.87,114.89,113.73,114.46,35173.16,2025-04-10 10:00:00+00:00
